station,latitude,longitude,day_night,species,date,time_start,life_history_stage,sample_code,mesh_size,depth_max,depth_min,FWC_DS,density,time
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120709,22:10,Female;_Adult,20120709UNNm4_200,200,8.0,0.0,DS,129.4117647,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120709,22:10,Male;_Adult,20120709UNNm4_200,200,8.0,0.0,DS,47.05882353,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,2;_CII,20120902UNiiNm1_200,200,70.0,60.0,DS,4.285714286,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,5;_CV,20120902UNiiNm1_200,200,70.0,60.0,DS,77.14285714,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,Female;_Adult,20120902UNiiNm1_200,200,70.0,60.0,DS,77.14285714,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,Male;_Adult,20120902UNiiNm1_200,200,70.0,60.0,DS,94.28571429,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,3;_CIII,20120902UNiiNm2_200,200,60.0,45.0,DS,5.952380952,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,Female;_Adult,20120902UNiiNm2_200,200,60.0,45.0,DS,53.57142857,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,Male;_Adult,20120902UNiiNm2_200,200,60.0,45.0,DS,11.9047619,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,5;_CV,20120902UNiiNm3_200,200,45.0,20.0,DS,5.442171429,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,Female;_Adult,20120902UNiiNm3_200,200,45.0,20.0,DS,32.65302857,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,Female;_Adult,20120902UNiiNm4_200,200,20.0,7.0,DS,47.05882353,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20120902,21:34,Female;_Adult,20120902UNiiNm5_200,200,7.0,0.0,DS,8.620689655,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,2;_CII,20121001UNNm1_200,200,60.0,40.0,DS,5.925925926,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,3;_CIII,20121001UNNm1_200,200,60.0,40.0,DS,4.444444444,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,Female;_Adult,20121001UNNm1_200,200,60.0,40.0,DS,309.6296296,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,Male;_Adult,20121001UNNm1_200,200,60.0,40.0,DS,80.0,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,1;_CI,20121001UNNm2_200,200,40.0,20.0,DS,3.414634146,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,2;_CII,20121001UNNm2_200,200,40.0,20.0,DS,6.829268293,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,Female;_Adult,20121001UNNm2_200,200,40.0,20.0,DS,10.24390244,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,Male;_Adult,20121001UNNm2_200,200,40.0,20.0,DS,13.65853659,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,1;_CI,20121001UNNm3_200,200,20.0,7.0,DS,10.43478261,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,2;_CII,20121001UNNm3_200,200,20.0,7.0,DS,5.217391304,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,Female;_Adult,20121001UNNm3_200,200,20.0,7.0,DS,88.69565217,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,Male;_Adult,20121001UNNm3_200,200,20.0,7.0,DS,46.95652174,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20121001,19:56,2;_CII,20121001UNNm4_200,200,7.0,0.0,DS,25.74710069,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130610,22:35,2;_CII,20130610UNNm2_200,200,60.0,40.0,DS,22.98848276,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130610,22:35,4;_CIV,20130610UNNm2_200,200,60.0,40.0,DS,17.24136207,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130610,22:35,Female;_Adult,20130610UNNm2_200,200,60.0,40.0,DS,5.74712069,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130610,22:35,3;_CIII,20130610UNNm3_200,200,40.0,20.0,DS,16.94913559,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130708,22:32,2;_CII,20130708UNNm1_200,200,64.0,40.0,DS,24.3902439,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130708,22:32,3;_CIII,20130708UNNm1_200,200,64.0,40.0,DS,12.19512195,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130708,22:32,5;_CV,20130708UNNm1_200,200,64.0,40.0,DS,6.097560976,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130708,22:32,3;_CIII,20130708UNNm2_200,200,40.0,25.0,DS,27.77775,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130708,22:32,4;_CIV,20130708UNNm2_200,200,40.0,25.0,DS,129.6295,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130708,22:32,5;_CV,20130708UNNm2_200,200,40.0,25.0,DS,157.40725,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130708,22:32,Male;_Adult,20130708UNNm2_200,200,40.0,25.0,DS,27.77775,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130805,22:07,2;_CII,20130805UNNm1_200,200,61.0,40.0,DS,0.1666665,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130805,22:07,3;_CIII,20130805UNNm1_200,200,61.0,40.0,DS,0.1666665,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130805,22:07,5;_CV,20130805UNNm1_200,200,61.0,40.0,DS,0.666666,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130805,22:07,Male;_Adult,20130805UNNm1_200,200,61.0,40.0,DS,0.4999995,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130805,22:07,3;_CIII,20130805UNNm2_200,200,40.0,20.0,DS,7.57575,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130805,22:07,4;_CIV,20130805UNNm2_200,200,40.0,20.0,DS,15.1515,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,METRIDIA_PACIFICA,20130805,22:07,5;_CV,20130805UNNm3_200,200,20.0,10.0,DS,23.8095,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120709,22:10,4;_CIV,20120709UNNm1_200,200,53.0,40.0,DS,28.30188679,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120709,22:10,5;_CV,20120709UNNm1_200,200,53.0,40.0,DS,75.47169811,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120709,22:10,Female;_Adult,20120709UNNm1_200,200,53.0,40.0,DS,42.45283019,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120709,22:10,Male;_Adult,20120709UNNm1_200,200,53.0,40.0,DS,14.1509434,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120709,22:10,4;_CIV,20120709UNNm2_200,200,40.0,16.0,DS,4.938271605,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120709,22:10,5;_CV,20120709UNNm2_200,200,40.0,16.0,DS,19.75308642,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120709,22:10,Male;_Adult,20120709UNNm2_200,200,40.0,16.0,DS,19.75308642,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120902,21:34,4;_CIV,20120902UNiiNm1_200,200,70.0,60.0,DS,17.14285714,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120902,21:34,5;_CV,20120902UNiiNm1_200,200,70.0,60.0,DS,102.8571429,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120902,21:34,Female;_Adult,20120902UNiiNm1_200,200,70.0,60.0,DS,102.8571429,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120902,21:34,Male;_Adult,20120902UNiiNm1_200,200,70.0,60.0,DS,25.71428571,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120902,21:34,4;_CIV,20120902UNiiNm2_200,200,60.0,45.0,DS,41.66666667,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120902,21:34,5;_CV,20120902UNiiNm2_200,200,60.0,45.0,DS,59.52380952,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120902,21:34,Female;_Adult,20120902UNiiNm2_200,200,60.0,45.0,DS,41.66666667,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120902,21:34,Female;_Adult,20120902UNiiNm3_200,200,45.0,20.0,DS,5.442171429,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120902,21:34,5;_CV,20120902UNiiNm5_200,200,7.0,0.0,DS,137.9310345,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20120902,21:34,Male;_Adult,20120902UNiiNm5_200,200,7.0,0.0,DS,17.24137931,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20121001,19:56,5;_CV,20121001UNNm1_200,200,60.0,40.0,DS,40.0,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20121001,19:56,Female;_Adult,20121001UNNm1_200,200,60.0,40.0,DS,134.8148148,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20121001,19:56,Male;_Adult,20121001UNNm1_200,200,60.0,40.0,DS,20.74074074,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20121001,19:56,5;_CV,20121001UNNm2_200,200,40.0,20.0,DS,27.31707317,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20121001,19:56,Female;_Adult,20121001UNNm2_200,200,40.0,20.0,DS,68.29268293,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20121001,19:56,Male;_Adult,20121001UNNm2_200,200,40.0,20.0,DS,6.829268293,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20121001,19:56,Female;_Adult,20121001UNNm3_200,200,20.0,7.0,DS,5.217391304,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130610,22:35,5;_CV,20130610UNNm2_200,200,60.0,40.0,DS,28.73560345,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130610,22:35,Female;_Adult,20130610UNNm2_200,200,60.0,40.0,DS,17.24136207,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130610,22:35,Male;_Adult,20130610UNNm2_200,200,60.0,40.0,DS,11.49424138,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130610,22:35,4;_CIV,20130610UNNm3_200,200,40.0,20.0,DS,29.66098729,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130610,22:35,5;_CV,20130610UNNm3_200,200,40.0,20.0,DS,50.84740678,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130610,22:35,Female;_Adult,20130610UNNm3_200,200,40.0,20.0,DS,55.08469068,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130610,22:35,Male;_Adult,20130610UNNm3_200,200,40.0,20.0,DS,8.474567797,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130610,22:35,Female;_Adult,20130610UNNm4_200,200,20.0,10.0,DS,21.7391087,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130610,22:35,5;_CV,20130610UNNm5_200,200,10.0,0.0,DS,11.66666667,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130708,22:32,4;_CIV,20130708UNNm1_200,200,64.0,40.0,DS,12.19512195,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130708,22:32,5;_CV,20130708UNNm1_200,200,64.0,40.0,DS,140.2439024,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130708,22:32,Female;_Adult,20130708UNNm1_200,200,64.0,40.0,DS,12.19512195,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130708,22:32,4;_CIV,20130708UNNm2_200,200,40.0,25.0,DS,74.074,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130708,22:32,5;_CV,20130708UNNm2_200,200,40.0,25.0,DS,120.37025,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130708,22:32,Female;_Adult,20130708UNNm2_200,200,40.0,25.0,DS,101.85175,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130708,22:32,5;_CV,20130708UNNm3_200,200,25.0,12.0,DS,43.5897,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130708,22:32,5;_CV,20130708UNNm4_200,200,12.0,0.0,DS,25.0,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130805,22:07,4;_CIV,20130805UNNm1_200,200,61.0,40.0,DS,0.1666665,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130805,22:07,5;_CV,20130805UNNm1_200,200,61.0,40.0,DS,2.4999975,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130805,22:07,Female;_Adult,20130805UNNm1_200,200,61.0,40.0,DS,1.8333315,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130805,22:07,Male;_Adult,20130805UNNm1_200,200,61.0,40.0,DS,0.1666665,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130805,22:07,4;_CIV,20130805UNNm2_200,200,40.0,20.0,DS,7.57575,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130805,22:07,5;_CV,20130805UNNm2_200,200,40.0,20.0,DS,30.303,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130805,22:07,Female;_Adult,20130805UNNm2_200,200,40.0,20.0,DS,22.72725,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MICROCALANUS_PUSILLUS,20130805,22:07,Male;_Adult,20130805UNNm2_200,200,40.0,20.0,DS,7.57575,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MICROSETELLA,20120709,22:10,Unknown,20120709UNNm1_200,200,53.0,40.0,DS,4.716981132,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MICROSETELLA,20120902,21:34,Unknown,20120902UNiiNm3_200,200,45.0,20.0,DS,5.442171429,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MICROSETELLA,20130610,22:35,Unknown,20130610UNNm4_200,200,20.0,10.0,DS,21.7391087,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,monstrilloid,20120902,21:34,Unknown,20120902UNiiNm4_200,200,20.0,7.0,DS,7.843137255,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20120709,22:10,Medusa,20120709UNNm1_200,200,53.0,40.0,DS,18.86792453,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20120709,22:10,Medusa,20120709UNNm2_200,200,40.0,16.0,DS,9.87654321,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20120709,22:10,Medusa,20120709UNNm3_200,200,16.0,8.0,DS,10.0,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20120709,22:10,Medusa,20120709UNNm4_200,200,8.0,0.0,DS,47.05882353,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20120709,,Nectophore,20120709UNNm5_335,335,8.0,0.0,DS,15.23809524,
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20120902,21:34,Medusa,20120902UNiiNm2_200,200,60.0,45.0,DS,11.9047619,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20120902,21:34,Medusa,20120902UNiiNm3_200,200,45.0,20.0,DS,92.51691429,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20120902,21:34,Medusa,20120902UNiiNm4_200,200,20.0,7.0,DS,54.90196078,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20120902,21:34,Medusa,20120902UNiiNm5_200,200,7.0,0.0,DS,86.20689655,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130610,22:35,Medusa,20130610UNNm3_200,200,40.0,20.0,DS,8.474567797,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130610,22:35,Medusa,20130610UNNm4_200,200,20.0,10.0,DS,54.34777174,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130610,22:35,Medusa,20130610UNNm5_200,200,10.0,0.0,DS,58.33333333,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130708,22:32,Medusa,20130708UNNm1_200,200,64.0,40.0,DS,164.6341463,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130708,22:32,Medusa,20130708UNNm2_200,200,40.0,25.0,DS,83.33325,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130708,22:32,Medusa,20130708UNNm3_200,200,25.0,12.0,DS,523.0764,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130708,22:32,Medusa,20130708UNNm4_200,200,12.0,0.0,DS,725.0,2013-07-08T22:32:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130805,22:07,Medusa,20130805UNNm1_200,200,61.0,40.0,DS,4.999995,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130805,22:07,Medusa,20130805UNNm2_200,200,40.0,20.0,DS,742.4235,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130805,22:07,Medusa,20130805UNNm3_200,200,20.0,10.0,DS,964.28475,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MUGGIAEA_atlantica,20130805,22:07,Unknown,20130805UNNm4_200,200,10.0,0.0,DS,1433.333333,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20120709,22:45,Unknown,20120709UNNm2_335,335,53.0,40.0,DS,2.206896552,2012-07-09T22:45:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20120709,22:45,Unknown,20120709UNNm3_335,335,40.0,16.0,DS,1.043478261,2012-07-09T22:45:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20120709,,Unknown,20120709UNNm4_335,335,16.0,8.0,DS,3.820895522,
UN,47.812,-122.807,Night,MYSIDACEA,20120902,23:09,Unknown,20120902UNBNm1_335,335,60.0,45.0,DS,0.5,2012-09-02T23:09:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20120902,23:09,Unknown,20120902UNBNm2_335,335,45.0,35.0,DS,0.551724138,2012-09-02T23:09:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20120902,23:09,Unknown,20120902UNBNm4_335,335,20.0,7.0,DS,4.923076923,2012-09-02T23:09:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20120902,23:09,Mysis_larva,20120902UNBNm5_335,335,7.0,0.0,DS,0.142857143,2012-09-02T23:09:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20120902,23:09,Unknown,20120902UNBNm5_335,335,7.0,0.0,DS,0.428571429,2012-09-02T23:09:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20121001,21:30,Unknown,20121001UNBNm1_335,335,64.0,40.0,DS,3.2,2012-10-01T21:30:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20121001,21:30,Mysis_larva,20121001UNBNm2_335,335,40.0,20.0,DS,0.296296,2012-10-01T21:30:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20121001,21:30,Unknown,20121001UNBNm2_335,335,40.0,20.0,DS,1.283949333,2012-10-01T21:30:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20121001,21:30,Unknown,20121001UNBNm3_335,335,20.0,10.0,DS,1.20754717,2012-10-01T21:30:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20121001,21:30,Unknown,20121001UNBNm4_335,335,10.0,7.0,DS,1.290322581,2012-10-01T21:30:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20121001,21:30,Unknown,20121001UNBNm5_335,335,7.0,0.0,DS,4.19047619,2012-10-01T21:30:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20130610,23:10,Unknown,20130610UNNm1_335,335,68.0,40.0,DS,0.872727273,2013-06-10T23:10:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20130930,21:18,Unknown,20130930UNNm1_335,335,63.0,20.0,DS,0.224299065,2013-09-30T21:18:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20130930,21:18,Larva,20130930UNNm2_335,335,20.0,10.0,DS,0.195121951,2013-09-30T21:18:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20130930,21:18,Unknown,20130930UNNm2_335,335,20.0,10.0,DS,0.195121951,2013-09-30T21:18:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20130930,21:18,Unknown,20130930UNNm3_335,335,10.0,5.0,DS,0.347826087,2013-09-30T21:18:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20130930,21:18,Unknown,20130930UNNm4_335,335,5.0,0.0,DS,0.470588235,2013-09-30T21:18:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20120806,21:35,Unknown,20120806UNNm0_335,335,50.0,0.0,FWC,1.299492386,2012-08-06T21:35:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20130708,23:02,Unknown,20130708UNNm0_335,335,64.0,0.0,FWC,3.075075075,2013-07-08T23:02:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20130805,23:05,Unknown,20130805UNNm1_335,335,65.0,0.0,FWC,3.109311741,2013-08-05T23:05:00Z
UN,47.812,-122.807,Night,MYSIDACEA,20130903,21:46,Unknown,20130903UNNm0_335,335,69.0,0.0,FWC,3.820895522,2013-09-03T21:46:00Z
UN,47.812,-122.807,Night,NEOTRYPAEA_CALIFORNIENSIS,20120709,,Unknown,20120709UNNm5_335,335,8.0,0.0,DS,36.57142857,
UN,47.812,-122.807,Night,NEOTRYPAEA_CALIFORNIENSIS,20130903,21:19,Unknown,20130903UNNm2_335,335,40.0,20.0,DS,0.018518519,2013-09-03T21:19:00Z
UN,47.812,-122.807,Night,NEOTRYPAEA_CALIFORNIENSIS,20130903,21:19,Unknown,20130903UNNm3_335,335,20.0,10.0,DS,0.2,2013-09-03T21:19:00Z
UN,47.812,-122.807,Night,NEOTRYPAEA_CALIFORNIENSIS,20130903,21:19,Unknown,20130903UNNm4_335,335,10.0,0.0,DS,6.428571429,2013-09-03T21:19:00Z
UN,47.812,-122.807,Night,OBELIA,20120902,21:34,Medusa,20120902UNiiNm4_200,200,20.0,7.0,DS,7.843137255,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,OBELIA,20120902,21:34,Medusa,20120902UNiiNm5_200,200,7.0,0.0,DS,146.5517241,2012-09-02T21:34:00Z
UN,47.812,-122.807,Night,OBELIA,20121001,19:56,Medusa,20121001UNNm3_200,200,20.0,7.0,DS,10.43478261,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,OBELIA,20121001,19:56,Medusa,20121001UNNm4_200,200,7.0,0.0,DS,25.74710069,2012-10-01T19:56:00Z
UN,47.812,-122.807,Night,OBELIA,20130610,22:35,Medusa,20130610UNNm5_200,200,10.0,0.0,DS,11.66666667,2013-06-10T22:35:00Z
UN,47.812,-122.807,Night,OBELIA,20130805,22:07,Medusa,20130805UNNm2_200,200,40.0,20.0,DS,22.72725,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,OBELIA,20130805,22:07,Medusa,20130805UNNm4_200,200,10.0,0.0,DS,50.0,2013-08-05T22:07:00Z
UN,47.812,-122.807,Night,OITHONA_SIMILIS,20120611,23:10,Copepodite,20120611UNNm1_200,200,50.0,16.0,DS,830.0743579,2012-06-11T23:10:00Z
UN,47.812,-122.807,Night,OITHONA_SIMILIS,20120611,23:10,Copepodite,20120611UNNm2_200,200,16.0,8.0,DS,2204.444444,2012-06-11T23:10:00Z
UN,47.812,-122.807,Night,OITHONA_SIMILIS,20120611,23:10,Copepodite,20120611UNNm3_200,200,8.0,0.0,DS,1915.384615,2012-06-11T23:10:00Z
UN,47.812,-122.807,Night,OITHONA_SIMILIS,20120709,22:10,Copepodite,20120709UNNm1_200,200,53.0,40.0,DS,169.8113208,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,OITHONA_SIMILIS,20120709,22:10,Copepodite,20120709UNNm2_200,200,40.0,16.0,DS,488.8888889,2012-07-09T22:10:00Z
UN,47.812,-122.807,Night,OITHONA_SIMILIS,20120709,22:10,Copepodite,20120709UNNm3_200,200,16.0,8.0,DS,120.0,2012-07-09T22:10:00Z
